<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,10,20170413,14:10,152.1500000,152.2400000,151.7100000,152.1900000,403560
SBER,10,20170413,14:20,152.1600000,152.3900000,151.5900000,151.7900000,1193290
SBER,10,20170413,14:30,151.7900000,152.3600000,151.7100000,152.2500000,666090
SBER,10,20170413,14:40,152.2500000,152.2900000,151.9100000,151.9100000,265560
SBER,10,20170413,14:50,151.9700000,152.2800000,151.9100000,152.2300000,274070
SBER,10,20170413,15:00,152.2700000,152.7500000,152.1000000,152.2800000,592620
SBER,10,20170413,15:10,152.2800000,152.5200000,151.9600000,151.9900000,351150
SBER,10,20170413,15:20,152.0000000,152.3400000,151.7500000,152.1600000,412040
SBER,10,20170413,15:30,152.1600000,152.4900000,152.1100000,152.2700000,344750
SBER,10,20170413,15:40,152.2700000,152.3500000,151.9800000,152.1500000,201220
SBER,10,20170413,15:50,152.1000000,152.1600000,151.2000000,151.3400000,671750
SBER,10,20170413,16:00,151.3900000,151.6700000,151.2200000,151.4100000,243640
SBER,10,20170413,16:10,151.4000000,151.4700000,150.6000000,150.8400000,1291700
SBER,10,20170413,16:20,150.8700000,152.0000000,150.7800000,151.6000000,724760
SBER,10,20170413,16:30,151.6700000,151.8400000,150.7300000,151.0500000,974240
SBER,10,20170413,16:40,151.0500000,151.3700000,150.8200000,151.2100000,1046580
SBER,10,20170413,16:50,151.2200000,151.5900000,151.1300000,151.2700000,578660
SBER,10,20170413,17:00,151.2400000,151.9000000,151.1100000,151.1800000,1179960
SBER,10,20170413,17:10,151.1600000,151.2500000,150.6000000,150.8800000,839270
SBER,10,20170413,17:20,150.9500000,150.9900000,150.6300000,150.6900000,568830
SBER,10,20170413,17:30,150.6600000,150.9400000,150.3300000,150.4800000,761470
SBER,10,20170413,17:40,150.4800000,151.2700000,150.4400000,150.7500000,722270
SBER,10,20170413,17:50,150.7100000,151.3600000,150.6600000,150.9100000,419890
SBER,10,20170413,18:00,150.9300000,151.2600000,150.8500000,151.2000000,753380
SBER,10,20170413,18:10,151.1900000,151.6400000,151.0700000,151.5000000,724470
SBER,10,20170413,18:20,151.4700000,152.2000000,151.4500000,152.0000000,1359080
SBER,10,20170413,18:30,152.0000000,152.2900000,151.7600000,151.7800000,1806760
SBER,10,20170413,18:40,152.0000000,152.0000000,152.0000000,152.0000000,661880
SBER,10,20170414,10:00,150.6000000,151.9600000,150.6000000,151.7200000,1405230
SBER,10,20170414,10:10,151.7500000,151.8400000,151.4000000,151.6000000,464380
SBER,10,20170414,10:20,151.5400000,151.6000000,151.2000000,151.4500000,382930
SBER,10,20170414,10:30,151.4000000,151.5900000,151.2000000,151.4400000,337380
SBER,10,20170414,10:40,151.4300000,151.4400000,151.1000000,151.1100000,436320
SBER,10,20170414,10:50,151.1300000,151.2800000,151.1000000,151.2100000,181790
SBER,10,20170414,11:00,151.2100000,151.8200000,151.2000000,151.4900000,378730
SBER,10,20170414,11:10,151.5000000,151.6700000,151.3200000,151.5900000,122790
SBER,10,20170414,11:20,151.5500000,151.6600000,151.3300000,151.3400000,233420
SBER,10,20170414,11:30,151.3500000,151.4500000,151.3000000,151.3000000,220080
SBER,10,20170414,11:40,151.3000000,151.4300000,151.3000000,151.3400000,204780
SBER,10,20170414,11:50,151.3400000,151.7800000,151.3400000,151.6800000,491620
SBER,10,20170414,12:00,151.7100000,151.7800000,151.4000000,151.5000000,459410
SBER,10,20170414,12:10,151.5000000,151.7600000,151.4700000,151.6000000,170670
SBER,10,20170414,12:20,151.5600000,151.6500000,151.5000000,151.5100000,160020
SBER,10,20170414,12:30,151.5500000,151.7300000,151.5000000,151.6800000,114300
SBER,10,20170414,12:40,151.6700000,151.9500000,151.5900000,151.8600000,325070
SBER,10,20170414,12:50,151.8900000,152.0000000,151.7800000,151.9100000,259210
SBER,10,20170414,13:00,151.9300000,152.0500000,151.9000000,151.9200000,974180
SBER,10,20170414,13:10,151.9100000,151.9100000,151.6100000,151.7300000,50400
SBER,10,20170414,13:20,151.7600000,151.8800000,151.6600000,151.8400000,82330
SBER,10,20170414,13:30,151.8400000,151.9000000,151.7600000,151.8300000,87710
SBER,10,20170414,13:40,151.7900000,151.8500000,151.7100000,151.8400000,18160
SBER,10,20170414,13:50,151.8400000,151.9400000,151.8000000,151.9200000,64320
SBER,10,20170414,14:00,151.9200000,151.9400000,151.7900000,151.8600000,34120
SBER,10,20170414,14:10,151.8400000,151.9000000,151.8000000,151.9000000,65900
SBER,10,20170414,14:20,151.9000000,152.2500000,151.8700000,152.1500000,441200
SBER,10,20170414,14:30,152.1100000,152.1700000,151.8300000,151.9500000,124480
SBER,10,20170414,14:40,151.9400000,152.1300000,151.8400000,152.0000000,148600
SBER,10,20170414,14:50,152.0000000,152.0500000,151.8500000,151.9300000,120710
SBER,10,20170414,15:00,151.9600000,152.1000000,151.9300000,152.0400000,237480
SBER,10,20170414,15:10,152.0800000,152.0800000,151.9300000,151.9700000,29410
SBER,10,20170414,15:20,151.9200000,151.9200000,151.5300000,151.5500000,233420
SBER,10,20170414,15:30,151.5700000,151.8500000,151.5400000,151.6600000,170760
SBER,10,20170414,15:40,151.6600000,151.6600000,151.2000000,151.3200000,585490
SBER,10,20170414,15:50,151.3100000,151.3800000,151.2000000,151.2300000,299780
SBER,10,20170414,16:00,151.2400000,151.3200000,150.3100000,150.3200000,1137470
SBER,10,20170414,16:10,150.3100000,150.3200000,149.3400000,149.4000000,3206750
SBER,10,20170414,16:20,149.4100000,150.0000000,149.2700000,149.7000000,631550
SBER,10,20170414,16:30,149.6800000,149.7000000,148.6000000,149.1900000,1662510
SBER,10,20170414,16:40,149.2100000,149.6300000,148.8500000,149.3600000,1668620
SBER,10,20170414,16:50,149.3400000,149.8900000,149.1100000,149.7000000,980090
SBER,10,20170414,17:00,149.6900000,149.7500000,149.2300000,149.4500000,521010
SBER,10,20170414,17:10,149.4200000,149.4800000,148.9600000,149.2300000,828400
SBER,10,20170414,17:20,149.2300000,149.2800000,149.0000000,149.2000000,298530
SBER,10,20170414,17:30,149.2000000,149.2000000,148.7700000,149.0700000,841390
SBER,10,20170414,17:40,149.0600000,149.2300000,149.0000000,149.1400000,226010
SBER,10,20170414,17:50,149.1400000,149.1800000,148.8000000,149.0000000,348600
SBER,10,20170414,18:00,148.9500000,149.2700000,148.8900000,149.1800000,291790
SBER,10,20170414,18:10,149.1800000,149.4100000,149.0500000,149.0900000,351760
SBER,10,20170414,18:20,149.0900000,149.6000000,149.0100000,149.5900000,708850
SBER,10,20170414,18:30,149.5800000,149.5900000,149.1100000,149.1900000,765440
SBER,10,20170414,18:40,149.2400000,149.2400000,149.2400000,149.2400000,255280
SBER,10,20170417,10:00,149.4000000,150.3300000,149.1200000,149.6100000,1765210
SBER,10,20170417,10:10,149.5500000,149.5500000,148.7000000,149.1000000,1399080
SBER,10,20170417,10:20,149.0500000,149.9100000,148.8800000,149.6100000,1137010
SBER,10,20170417,10:30,149.6900000,150.0000000,149.3500000,149.3500000,1174810
SBER,10,20170417,10:40,149.3500000,149.8400000,149.3400000,149.6500000,284340
SBER,10,20170417,10:50,149.6800000,149.9000000,149.4100000,149.8100000,259780
SBER,10,20170417,11:00,149.8600000,149.9500000,148.7700000,148.7700000,1114440
SBER,10,20170417,11:10,148.7800000,149.3800000,148.6100000,148.9700000,1099390
SBER,10,20170417,11:20,148.9300000,149.3200000,148.0100000,148.2800000,1913870
SBER,10,20170417,11:30,148.2800000,148.4700000,148.0500000,148.2600000,1113860
SBER,10,20170417,11:40,148.2600000,148.4300000,147.7800000,147.9200000,1039560
SBER,10,20170417,11:50,147.9100000,148.4000000,147.6200000,148.0900000,1313670
SBER,10,20170417,12:00,148.1000000,148.5900000,147.9000000,148.5100000,351120
SBER,10,20170417,12:10,148.5300000,148.5300000,148.2700000,148.4200000,274070
SBER,10,20170417,12:20,148.4600000,148.4600000,147.9800000,148.1100000,416030
SBER,10,20170417,12:30,148.1200000,148.5800000,147.9500000,148.2800000,409640
SBER,10,20170417,12:40,148.3300000,149.1000000,148.3300000,148.7500000,1855850
SBER,10,20170417,12:50,148.7900000,149.6500000,148.7400000,149.1800000,679870
SBER,10,20170417,13:00,149.2200000,150.0000000,149.1000000,149.6000000,1219310
SBER,10,20170417,13:10,149.6100000,149.9800000,149.5900000,149.7600000,400790
SBER,10,20170417,13:20,149.7700000,149.9200000,149.4400000,149.6200000,517870
SBER,10,20170417,13:30,149.6700000,149.8700000,149.6300000,149.7100000,142760
SBER,10,20170417,13:40,149.7000000,149.8600000,149.6000000,149.7000000,245360
SBER,10,20170417,13:50,149.7300000,149.9300000,149.7000000,149.8100000,226020
SBER,10,20170417,14:00,149.8000000,150.0000000,149.4500000,149.5900000,813560
SBER,10,20170417,14:10,149.5900000,149.7900000,148.9100000,149.1700000,510660
SBER,10,20170417,14:20,149.1900000,149.3700000,148.8100000,149.2100000,266510
SBER,10,20170417,14:30,149.2400000,149.8000000,149.1500000,149.7600000,334620
SBER,10,20170417,14:40,149.7600000,152.1600000,149.7500000,151.6600000,4554310
SBER,10,20170417,14:50,151.6800000,152.1000000,151.2100000,151.5700000,1311790
SBER,10,20170417,15:00,151.5700000,151.8500000,151.4200000,151.5400000,856670
SBER,10,20170417,15:10,151.5700000,151.8300000,151.4200000,151.6000000,223960
SBER,10,20170417,15:20,151.7100000,153.0000000,151.6100000,152.9500000,2265220
SBER,10,20170417,15:30,152.9500000,153.2000000,152.6000000,152.7400000,1189480
SBER,10,20170417,15:40,152.7300000,152.9100000,152.5300000,152.7400000,444070
SBER,10,20170417,15:50,152.7400000,152.8400000,152.6900000,152.8400000,637240
SBER,10,20170417,16:00,152.8300000,152.9400000,152.5000000,152.5100000,498350
SBER,10,20170417,16:10,152.5100000,152.7300000,152.5000000,152.7000000,691720
SBER,10,20170417,16:20,152.7200000,152.7400000,152.5000000,152.6600000,589320
SBER,10,20170417,16:30,152.6700000,152.9500000,152.5400000,152.5700000,879760
SBER,10,20170417,16:40,152.6100000,152.8000000,152.5200000,152.7600000,259750
SBER,10,20170417,16:50,152.7600000,153.5000000,152.7600000,153.3600000,3084540
SBER,10,20170417,17:00,153.3600000,153.4600000,153.0000000,153.0700000,561400
SBER,10,20170417,17:10,153.0700000,153.2400000,153.0000000,153.0400000,121350
SBER,10,20170417,17:20,153.0600000,153.2000000,153.0000000,153.0100000,275100
SBER,10,20170417,17:30,153.0200000,153.2000000,153.0000000,153.1800000,216370
SBER,10,20170417,17:40,153.1700000,153.1900000,152.8600000,153.0700000,484840
SBER,10,20170417,17:50,153.0700000,153.3200000,153.0000000,153.3000000,441300
SBER,10,20170417,18:00,153.3000000,153.3500000,153.0300000,153.2300000,1264090
SBER,10,20170417,18:10,153.2300000,153.5800000,153.2000000,153.3400000,1316850
SBER,10,20170417,18:20,153.3400000,154.1000000,153.3300000,153.9000000,1742870
SBER,10,20170417,18:30,153.9200000,154.2000000,153.8000000,153.9900000,2067050
SBER,10,20170417,18:40,153.9900000,153.9900000,153.9900000,153.9900000,90140
SBER,10,20170418,10:00,154.4400000,155.3000000,153.9900000,155.2000000,2937230
SBER,10,20170418,10:10,155.2000000,155.2500000,154.1800000,154.5300000,3252350
SBER,10,20170418,10:20,154.5400000,155.1900000,154.3500000,154.8200000,2379720
SBER,10,20170418,10:30,154.8500000,155.0000000,154.4300000,154.6900000,1626930
SBER,10,20170418,10:40,154.5600000,154.6300000,154.0600000,154.2900000,1038430
SBER,10,20170418,10:50,154.2900000,154.6900000,153.7300000,153.9100000,2026600
SBER,10,20170418,11:00,153.9000000,154.7000000,153.6100000,154.5500000,1519850
SBER,10,20170418,11:10,154.4900000,154.8500000,154.1000000,154.2000000,1009700
SBER,10,20170418,11:20,154.1800000,154.6800000,153.8100000,153.8800000,1138770
SBER,10,20170418,11:30,153.8800000,154.2700000,153.6100000,153.6100000,2071490
SBER,10,20170418,11:40,153.6100000,154.1200000,153.5000000,153.8900000,1172200
SBER,10,20170418,11:50,153.8400000,154.1000000,153.6600000,153.7500000,716750
SBER,10,20170418,12:00,153.6900000,154.1700000,153.6200000,153.9600000,653680
SBER,10,20170418,12:10,153.9500000,154.0800000,153.1200000,153.1500000,1336630
SBER,10,20170418,12:20,153.1500000,153.4500000,153.0500000,153.4000000,1259250
SBER,10,20170418,12:30,153.3400000,153.3600000,152.7700000,152.9300000,1264960
SBER,10,20170418,12:40,152.9200000,153.0800000,152.6000000,152.7000000,743840
SBER,10,20170418,12:50,152.6800000,152.8700000,152.5500000,152.6500000,1160230
SBER,10,20170418,13:00,152.6500000,152.8000000,152.3900000,152.6400000,1772520
SBER,10,20170418,13:10,152.6700000,152.8800000,152.6000000,152.8600000,196180
SBER,10,20170418,13:20,152.8400000,153.1200000,152.7500000,152.8300000,803130
SBER,10,20170418,13:30,152.8300000,153.6700000,152.7000000,153.4300000,975820
SBER,10,20170418,13:40,153.4100000,154.0000000,153.3300000,153.6600000,1028510
SBER,10,20170418,13:50,153.6900000,153.7300000,153.4100000,153.5800000,337290
SBER,10,20170418,14:00,153.5800000,153.9000000,153.2300000,153.2700000,524260
SBER,10,20170418,14:10,153.2700000,153.2900000,153.0500000,153.1000000,245820
SBER,10,20170418,14:20,153.1000000,153.7800000,152.9300000,153.6100000,404400
SBER,10,20170418,14:30,153.6100000,154.4700000,153.5500000,154.2300000,1460580
SBER,10,20170418,14:40,154.2300000,154.2300000,153.8900000,153.9200000,279680
SBER,10,20170418,14:50,153.9200000,154.2400000,153.6100000,153.6100000,440860
SBER,10,20170418,15:00,153.6100000,153.8900000,153.5100000,153.8800000,380310
SBER,10,20170418,15:10,153.8200000,154.1100000,153.6400000,153.6900000,197710
SBER,10,20170418,15:20,153.7200000,153.7300000,153.1600000,153.1600000,715530
SBER,10,20170418,15:30,153.1500000,153.1800000,152.7600000,152.9800000,1582530
SBER,10,20170418,15:40,152.9900000,153.0000000,152.1500000,152.5400000,1969790
SBER,10,20170418,15:50,152.5400000,153.2000000,152.4300000,153.0300000,1397640
SBER,10,20170418,16:00,153.0300000,153.4700000,152.9000000,153.2300000,658350
SBER,10,20170418,16:10,153.2300000,154.0900000,153.2000000,154.0500000,852970
SBER,10,20170418,16:20,153.9900000,154.0600000,153.6100000,153.8800000,549320
SBER,10,20170418,16:30,153.8800000,154.4700000,153.7000000,154.3500000,1096760
SBER,10,20170418,16:40,154.3100000,154.8000000,154.3100000,154.3800000,1906090
SBER,10,20170418,16:50,154.3500000,154.5000000,154.0800000,154.3800000,449770
SBER,10,20170418,17:00,154.3300000,155.2900000,154.3000000,155.2500000,1761780
SBER,10,20170418,17:10,155.2700000,155.5900000,154.7000000,154.7100000,3820520
SBER,10,20170418,17:20,154.7100000,155.0000000,154.1000000,154.2000000,1385690
SBER,10,20170418,17:30,154.1800000,154.3600000,153.6900000,153.8600000,1100960
SBER,10,20170418,17:40,153.8700000,153.9900000,153.6200000,153.9500000,553890
SBER,10,20170418,17:50,153.9400000,154.3100000,153.9000000,153.9200000,382010
SBER,10,20170418,18:00,153.9500000,154.4300000,153.9500000,154.3900000,311320
SBER,10,20170418,18:10,154.4000000,154.5000000,153.9300000,153.9700000,717120
SBER,10,20170418,18:20,154.0700000,154.2400000,153.8500000,153.8900000,648430
SBER,10,20170418,18:30,153.8600000,154.0000000,153.3200000,153.5200000,2305090
SBER,10,20170418,18:40,153.4000000,153.4000000,153.4000000,153.4000000,314570
SBER,10,20170419,10:00,153.1900000,154.2000000,152.9500000,153.3600000,1688810
SBER,10,20170419,10:10,153.4500000,153.7100000,152.3600000,153.0100000,2298670
SBER,10,20170419,10:20,153.0100000,153.1500000,152.6700000,152.9300000,658190
SBER,10,20170419,10:30,152.8700000,154.4400000,152.6500000,153.9300000,3389100
SBER,10,20170419,10:40,153.9800000,154.8000000,153.9500000,154.1500000,1742450
SBER,10,20170419,10:50,154.1800000,154.8400000,154.1800000,154.5100000,1178890
SBER,10,20170419,11:00,154.5300000,154.8300000,154.1500000,154.3200000,726010
SBER,10,20170419,11:10,154.3100000,154.6900000,153.6500000,154.0500000,888060
SBER,10,20170419,11:20,154.0200000,154.5900000,153.9700000,154.5900000,427000
SBER,10,20170419,11:30,154.6000000,155.0300000,154.3800000,154.6400000,1301780
SBER,10,20170419,11:40,154.6400000,154.8000000,153.9300000,154.4100000,1203740
SBER,10,20170419,11:50,154.4000000,154.6800000,154.2100000,154.6400000,535270
SBER,10,20170419,12:00,154.6400000,154.8400000,154.4500000,154.8100000,479570
SBER,10,20170419,12:10,154.8200000,155.2000000,154.6000000,155.1500000,968870
SBER,10,20170419,12:20,155.1500000,155.2800000,154.8000000,154.9400000,961700
SBER,10,20170419,12:30,154.9200000,155.3800000,154.8400000,155.0900000,724360
SBER,10,20170419,12:40,155.0800000,155.2000000,154.9000000,155.0000000,550220
SBER,10,20170419,12:50,155.0000000,155.1900000,154.7900000,154.8400000,886950
SBER,10,20170419,13:00,154.8400000,154.9400000,154.6200000,154.6800000,349070
SBER,10,20170419,13:10,154.7200000,155.2600000,154.6400000,154.8400000,526480
SBER,10,20170419,13:20,154.9100000,155.1500000,154.8800000,155.1500000,393000
SBER,10,20170419,13:30,155.1500000,155.3500000,154.8100000,155.0000000,339640
SBER,10,20170419,13:40,154.9700000,154.9700000,154.7300000,154.8000000,262200
SBER,10,20170419,13:50,154.8100000,155.2000000,154.7400000,155.1000000,269880
SBER,10,20170419,14:00,155.1000000,155.1400000,154.8900000,154.9900000,120470
SBER,10,20170419,14:10,155.0000000,155.0700000,154.8200000,154.9000000,308800
SBER,10,20170419,14:20,154.8700000,155.0000000,154.6200000,154.6200000,340360
SBER,10,20170419,14:30,154.6300000,154.6800000,154.1900000,154.5300000,1086860
SBER,10,20170419,14:40,154.4800000,154.7700000,154.4000000,154.5400000,163130
SBER,10,20170419,14:50,154.5400000,154.7300000,154.1600000,154.2500000,388250
SBER,10,20170419,15:00,154.2500000,154.5800000,154.0500000,154.2900000,587080
SBER,10,20170419,15:10,154.2500000,154.5700000,154.0000000,154.5100000,496370
SBER,10,20170419,15:20,154.4700000,154.8900000,154.4700000,154.7500000,272430
SBER,10,20170419,15:30,154.7500000,154.8000000,154.3700000,154.5100000,220610
SBER,10,20170419,15:40,154.4900000,154.5600000,154.0800000,154.1100000,266250
SBER,10,20170419,15:50,154.1500000,154.3900000,154.0600000,154.2900000,262380
SBER,10,20170419,16:00,154.2700000,154.5000000,154.0500000,154.3300000,288780
SBER,10,20170419,16:10,154.3000000,154.5600000,154.1100000,154.5000000,519310
SBER,10,20170419,16:20,154.5000000,154.7900000,154.3500000,154.6500000,331530
SBER,10,20170419,16:30,154.6500000,154.6800000,154.3300000,154.4200000,443150
SBER,10,20170419,16:40,154.4000000,154.5500000,154.2000000,154.4200000,94580
SBER,10,20170419,16:50,154.3600000,154.5200000,154.2000000,154.4000000,162010
SBER,10,20170419,17:00,154.3300000,154.6000000,154.2100000,154.3400000,241310
SBER,10,20170419,17:10,154.3400000,154.5400000,154.2600000,154.3800000,105760
SBER,10,20170419,17:20,154.3500000,154.4600000,154.0000000,154.1600000,942450
SBER,10,20170419,17:30,154.2000000,154.2600000,153.8000000,153.9500000,962740
SBER,10,20170419,17:40,153.9500000,154.2000000,153.5500000,153.5500000,1026850
SBER,10,20170419,17:50,153.5500000,154.0000000,153.5300000,153.6600000,828200
SBER,10,20170419,18:00,153.6500000,154.1500000,153.5700000,154.1500000,1021200
SBER,10,20170419,18:10,154.1500000,154.1500000,153.7900000,153.9300000,445880
SBER,10,20170419,18:20,153.8500000,154.0800000,153.6700000,153.9700000,995440
SBER,10,20170419,18:30,153.9700000,154.3600000,153.8400000,154.3300000,2359310
SBER,10,20170419,18:40,153.6000000,153.6000000,153.6000000,153.6000000,917290
SBER,10,20170420,10:00,152.9900000,153.8800000,152.9800000,153.6700000,2239750
SBER,10,20170420,10:10,153.7200000,153.9400000,153.4100000,153.7700000,2003530
SBER,10,20170420,10:20,153.7700000,154.1000000,153.4000000,153.4100000,1943230
SBER,10,20170420,10:30,153.4100000,153.7000000,153.4000000,153.5500000,723890
SBER,10,20170420,10:40,153.5600000,153.6200000,152.7200000,153.2700000,1485520
SBER,10,20170420,10:50,153.2500000,153.3100000,152.6700000,152.7100000,490720
SBER,10,20170420,11:00,152.7100000,153.4000000,152.2600000,153.3600000,1671400
SBER,10,20170420,11:10,153.3600000,153.4000000,153.0800000,153.4000000,598180
SBER,10,20170420,11:20,153.3500000,153.9400000,153.3000000,153.4800000,785100
SBER,10,20170420,11:30,153.4400000,153.8700000,153.3800000,153.7100000,357940
SBER,10,20170420,11:40,153.7100000,153.8900000,153.5700000,153.8200000,462130
SBER,10,20170420,11:50,153.8100000,154.5000000,153.8000000,154.3600000,1187220
SBER,10,20170420,12:00,154.3700000,154.7000000,154.1100000,154.2700000,492700
SBER,10,20170420,12:10,154.3000000,154.4900000,154.1900000,154.2500000,451340
SBER,10,20170420,12:20,154.2500000,154.3600000,153.9100000,154.0200000,481080
SBER,10,20170420,12:30,154.0100000,154.3500000,153.9000000,154.1300000,257200
SBER,10,20170420,12:40,154.1700000,154.7600000,154.1700000,154.4200000,527600
SBER,10,20170420,12:50,154.4300000,154.9500000,154.4200000,154.7800000,708480
SBER,10,20170420,13:00,154.8000000,154.9700000,154.1000000,154.1400000,692330
SBER,10,20170420,13:10,154.1400000,154.4400000,154.1100000,154.2400000,147440
SBER,10,20170420,13:20,154.2900000,154.2900000,153.8000000,153.9900000,496380
SBER,10,20170420,13:30,153.9400000,154.1600000,153.7100000,154.0200000,266020
SBER,10,20170420,13:40,154.0700000,154.1900000,153.7100000,153.7700000,236900
SBER,10,20170420,13:50,153.7200000,154.1200000,153.6300000,154.0000000,180990
SBER,10,20170420,14:00,154.0200000,154.1600000,153.7000000,153.7900000,285520
SBER,10,20170420,14:10,153.7900000,153.7900000,153.5200000,153.6300000,590140
SBER,10,20170420,14:20,153.5900000,153.6900000,153.5500000,153.6400000,691620
SBER,10,20170420,14:30,153.6500000,154.4600000,153.2000000,154.4200000,5677330
SBER,10,20170420,14:40,154.4200000,154.7300000,154.2400000,154.2700000,1870580
SBER,10,20170420,14:50,154.2700000,154.9000000,154.2700000,154.7800000,1085240
SBER,10,20170420,15:00,154.7300000,154.8100000,154.2500000,154.3700000,765450
SBER,10,20170420,15:10,154.2900000,154.6000000,154.2500000,154.4400000,778130
SBER,10,20170420,15:20,154.4500000,154.8400000,154.4500000,154.8200000,892810
SBER,10,20170420,15:30,154.8300000,155.5500000,154.7900000,155.3400000,3593380
SBER,10,20170420,15:40,155.3300000,156.6000000,155.3200000,156.1400000,4899200
SBER,10,20170420,15:50,156.1200000,157.4000000,156.0800000,157.3400000,2412080
SBER,10,20170420,16:00,157.3100000,158.2700000,157.2200000,157.7000000,3601050
SBER,10,20170420,16:10,157.7000000,157.8700000,157.3000000,157.4000000,1588880
SBER,10,20170420,16:20,157.4300000,157.5400000,157.1000000,157.4500000,1056900
SBER,10,20170420,16:30,157.4600000,157.7500000,157.4100000,157.5600000,1109530
SBER,10,20170420,16:40,157.5900000,157.6500000,156.9000000,156.9300000,1131240
SBER,10,20170420,16:50,156.9700000,157.0700000,156.6900000,156.7600000,1271020
SBER,10,20170420,17:00,156.7400000,157.0700000,156.6900000,156.9800000,882840
SBER,10,20170420,17:10,156.9800000,157.3000000,156.7700000,157.0200000,824840
SBER,10,20170420,17:20,157.0300000,157.0600000,156.5000000,156.7200000,996920
SBER,10,20170420,17:30,156.7500000,157.1000000,156.6800000,156.8800000,332560
SBER,10,20170420,17:40,156.8800000,157.2400000,156.6400000,157.1600000,488000
SBER,10,20170420,17:50,157.1800000,157.6200000,157.1100000,157.3200000,940440
SBER,10,20170420,18:00,157.3300000,157.8800000,157.2500000,157.7500000,1207330
SBER,10,20170420,18:10,157.7600000,157.9300000,157.3400000,157.5200000,1150940
SBER,10,20170420,18:20,157.5200000,158.0800000,157.4500000,158.0100000,1704130
SBER,10,20170420,18:30,158.0600000,158.4000000,157.9200000,158.3100000,2959430
SBER,10,20170420,18:40,158.2100000,158.2100000,158.2100000,158.2100000,376590
SBER,10,20170421,10:00,158.7500000,159.2200000,158.5000000,158.8000000,3147080
SBER,10,20170421,10:10,158.8300000,158.9300000,158.2500000,158.6300000,1852640
SBER,10,20170421,10:20,158.6100000,158.7400000,158.4000000,158.5900000,686840
SBER,10,20170421,10:30,158.5900000,158.8800000,158.4300000,158.5100000,1337520
SBER,10,20170421,10:40,158.5100000,158.7500000,158.4000000,158.5000000,882180
SBER,10,20170421,10:50,158.5000000,158.9000000,158.2200000,158.8800000,1745670
SBER,10,20170421,11:00,158.8800000,159.1800000,157.8800000,157.9800000,2449830
SBER,10,20170421,11:10,157.9900000,158.5000000,157.8000000,158.3300000,931180
SBER,10,20170421,11:20,158.2900000,159.2200000,158.2000000,159.1200000,2063510
SBER,10,20170421,11:30,159.1200000,159.6000000,159.1200000,159.4200000,2873090
SBER,10,20170421,11:40,159.4300000,160.0200000,159.4100000,159.8800000,4403830
SBER,10,20170421,11:50,159.8700000,160.1500000,159.7400000,159.9500000,2574790
SBER,10,20170421,12:00,159.9300000,160.0600000,159.7100000,159.8800000,1244020
SBER,10,20170421,12:10,159.8800000,160.2900000,159.8100000,159.8100000,1156830
SBER,10,20170421,12:20,159.8100000,160.0300000,159.4200000,159.8400000,2553920
SBER,10,20170421,12:30,159.8700000,159.9700000,159.7000000,159.7400000,265810
SBER,10,20170421,12:40,159.7400000,159.8900000,159.6200000,159.7400000,277520
SBER,10,20170421,12:50,159.7900000,160.0000000,159.7100000,159.8900000,430970
SBER,10,20170421,13:00,159.9000000,159.9900000,159.7700000,159.7700000,190690
SBER,10,20170421,13:10,159.8000000,159.8300000,159.4300000,159.6300000,986100
SBER,10,20170421,13:20,159.6300000,159.8200000,159.6000000,159.7500000,185840
SBER,10,20170421,13:30,159.7800000,159.9200000,159.7500000,159.8900000,360840
SBER,10,20170421,13:40,159.8200000,160.0700000,159.7900000,159.8400000,782890
SBER,10,20170421,13:50,159.8900000,160.0100000,159.8500000,159.9200000,162030
SBER,10,20170421,14:00,159.8700000,160.3000000,159.8300000,160.0000000,635430
SBER,10,20170421,14:10,159.9600000,160.3000000,159.7200000,159.7400000,1431470
SBER,10,20170421,14:20,159.7500000,159.8800000,159.6300000,159.6800000,294110
SBER,10,20170421,14:30,159.6500000,159.7100000,159.5000000,159.5600000,605290
SBER,10,20170421,14:40,159.5600000,159.9000000,159.2600000,159.5600000,1541540
SBER,10,20170421,14:50,159.5700000,159.9000000,159.5600000,159.7700000,638320
SBER,10,20170421,15:00,159.7400000,159.8600000,159.7000000,159.7700000,207820
SBER,10,20170421,15:10,159.7700000,160.0000000,159.6500000,159.9700000,1006250
SBER,10,20170421,15:20,159.9800000,160.1500000,159.8900000,159.9400000,419560
SBER,10,20170421,15:30,159.9700000,159.9700000,159.8200000,159.9200000,119290
SBER,10,20170421,15:40,159.8800000,160.1500000,159.7600000,160.0700000,590590
SBER,10,20170421,15:50,160.0700000,160.1800000,159.8500000,159.9100000,249810
SBER,10,20170421,16:00,159.8900000,160.0000000,159.7400000,160.0000000,643750
SBER,10,20170421,16:10,159.9600000,160.1000000,159.4000000,159.5900000,1990840
SBER,10,20170421,16:20,159.5800000,159.6800000,159.4000000,159.6100000,873810
SBER,10,20170421,16:30,159.5900000,159.6700000,159.4200000,159.5300000,904820
SBER,10,20170421,16:40,159.5300000,159.6000000,159.3000000,159.4500000,611960
SBER,10,20170421,16:50,159.4300000,159.5400000,159.3100000,159.5000000,549230
SBER,10,20170421,17:00,159.5000000,159.6000000,159.4200000,159.4600000,276420
SBER,10,20170421,17:10,159.4600000,159.9500000,159.4000000,159.8700000,675430
